system,family,n,paths_total,path_index,method,iterations
random(2^6),random_dense,6,64,22,order3_apriori,success,1.0,2.355893959,41
random(2^6),random_dense,6,64,23,order3_apriori,success,1.0,2.92286,71
random(2^6),random_dense,6,64,24,order3_apriori,success,1.0,3.092813958,76
random(2^6),random_dense,6,64,25,order3_apriori,success,1.0,1.163129458,56
random(2^6),random_dense,6,64,26,order3_apriori,success,1.0,1.465704666,53
random(2^6),random_dense,6,64,27,order3_apriori,success,1.0,2.278074792,55
random(2^6),random_dense,6,64,28,order3_apriori,success,1.0,2.020982959,46
random(2^6),random_dense,6,64,29,order3_apriori,success,1.0,1.347160834,28
random(2^6),random_dense,6,64,30,order3_apriori,success,1.0,2.3315815,58
random(2^6),random_dense,6,64,31,order3_apriori,success,1.0,3.949088625,69
random(2^6),random_dense,6,64,32,order3_apriori,success,1.0,1.375986208,42
random(2^6),random_dense,6,64,33,order3_apriori,success,1.0,0.710147875,36
random(2^6),random_dense,6,64,34,order3_apriori,success,1.0,2.53273875,59
random(2^6),random_dense,6,64,35,order3_apriori,success,1.0,1.4450755,33
random(2^6),random_dense,6,64,36,order3_apriori,success,1.0,1.359713166,36
random(2^6),random_dense,6,64,37,order3_apriori,success,1.0,2.485183625,100
random(2^6),random_dense,6,64,38,order3_apriori,success,1.0,4.138202417,180
random(2^6),random_dense,6,64,39,order3_apriori,success,1.0,1.217358875,51
random(2^6),random_dense,6,64,40,order3_apriori,success,1.0,0.99675,37
random(2^6),random_dense,6,64,41,order3_apriori,success,1.0,1.891751292,57
random(2^6),random_dense,6,64,42,order3_apriori,success,1.0,1.082649292,32
random(2^6),random_dense,6,64,43,order3_apriori,success,1.0,3.54106925,103
random(2^6),random_dense,6,64,44,order3_apriori,success,1.0,1.057069083,36
random(2^6),random_dense,6,64,45,order3_apriori,success,1.0,0.669535791,22
random(2^6),random_dense,6,64,46,order3_apriori,success,1.0,1.839564959,58
random(2^6),random_dense,6,64,47,order3_apriori,success,1.0,0.877022542,23
random(2^6),random_dense,6,64,48,order3_apriori,success,1.0,1.127895958,26
random(2^6),random_dense,6,64,49,order3_apriori,success,1.0,1.109803042,31
random(2^6),random_dense,6,64,50,order3_apriori,success,1.0,1.697025334,49
random(2^6),random_dense,6,64,51,order3_apriori,success,1.0,0.815771,30
random(2^6),random_dense,6,64,52,order3_apriori,success,1.0,0.948106083,29
random(2^6),random_dense,6,64,53,order3_apriori,success,1.0,2.195502042,78
random(2^6),random_dense,6,64,54,order3_apriori,success,1.0,2.133062375,60
random(2^6),random_dense,6,64,55,order3_apriori,success,1.0,1.44088025,39
random(2^6),random_dense,6,64,56,order3_apriori,success,1.0,1.139775,25
random(2^6),random_dense,6,64,57,order3_apriori,success,1.0,1.568035125,27
random(2^6),random_dense,6,64,58,order3_apriori,success,1.0,2.008001208,78
random(2^6),random_dense,6,64,59,order3_apriori,success,1.0,1.286430375,47
random(2^6),random_dense,6,64,60,order3_apriori,success,1.0,1.522879792,48
random(2^6),random_dense,6,64,61,order3_apriori,success,1.0,1.15053425,40
random(2^6),random_dense,6,64,62,order3_apriori,success,1.0,1.59587375,39
random(2^6),random_dense,6,64,63,order3_apriori,success,1.0,1.118135333,28
random(2^6),random_dense,6,64,64,order3_apriori,success,1.0,1.272288792,35
katsura3,katsura,3,10003,4,1,adaptive_constant,success,1.0,4.789317459,1377
katsura3,katsura,3,10003,4,1,apriori_constant,success,1.0,0.728289208,1013
katsura3,katsura,3,10003,4,1,truncated_hermite,success,1.0,2.232945833,32
katsura3,katsura,3,10003,4,1,nontruncated_hermite,success,1.0,0.159226083,39
katsura3,katsura,3,10003,4,1,order3_apriori,success,1.0,0.053910334,19
katsura3,katsura,3,10003,4,2,adaptive_constant,success,1.0,0.564869084,548
katsura3,katsura,3,10003,4,2,apriori_constant,success,1.0,0.206854417,416
katsura3,katsura,3,10003,4,2,truncated_hermite,success,1.0,0.028334042,22
